"arc_length","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask"
0.03156,1,1.45167e-05,0,1.62258e-06,45.9323,0.500995,-0.5,0.03156,0,-0.135508,-0.271016,5.62263e-10,1.25615e-10,7.30896e-15,1.47089e-10,1.47089e-10,1.83006e-13,0,0,0,0,0,0.000666768,1.0617,1.0617,-0.0017017,0,0,0.03156,,1,3.23261e-05,0,1.62258e-06,68.9732,0.153284,-0.15,0.03156,0,-0.187274,-0.374549,7.01475e-10,4.03679e-11,5.1847e-14,5.07602e-11,5.07602e-11,-4.15707e-14,0,0,0,0,0,0.00245345,1.04577,1.04577,-0.000657276,0,0,0.03156,,1,4.3614e-05,0,1.62258e-06,70.0293,0.03156,0,0.03156,0,-0.206262,-0.412523,1.78871e-10,1.00032e-11,1.90908e-14,1.32855e-11,1.32851e-11,-1.03904e-13,0,0,0,0,0,0.00347273,1.02794,1.02794,-0.00122255,0,0,0.03156,
0.0316,1,1.45374e-05,0,1.62258e-06,46.1927,0.500998,-0.5,0.0316,0,-0.135508,-0.271016,5.8524e-10,1.25597e-10,7.68357e-15,1.47045e-10,1.47045e-10,1.79855e-13,0,0,0,0,0,0.000671647,1.06154,1.06154,-0.00170499,0,0,0.0316,,1,3.2477e-05,0,1.62258e-06,69.3622,0.153292,-0.15,0.0316,0,-0.187275,-0.374549,7.04014e-10,4.03494e-11,5.23587e-14,5.06903e-11,5.06903e-11,-4.19784e-14,0,0,0,0,0,0.00248457,1.04478,1.04477,-0.000652493,0,0,0.0316,,1,4.37939e-05,0,1.62258e-06,70.3588,0.0316,0,0.0316,0,-0.206261,-0.412521,1.79892e-10,1.00069e-11,1.92362e-14,1.32782e-11,1.32778e-11,-1.03977e-13,0,0,0,0,0,0.00350085,1.02692,1.02692,-0.0012154,0,0,0.0316,
0.03164,1,1.45615e-05,0,1.62258e-06,46.4968,0.501,-0.5,0.03164,0,-0.135508,-0.271016,6.11402e-10,1.25578e-10,8.11984e-15,1.46996e-10,1.46996e-10,1.76774e-13,0,0,0,0,0,0.000677368,1.06135,1.06135,-0.00170785,0,0,0.03164,,1,3.26329e-05,0,1.62258e-06,69.7588,0.153301,-0.15,0.03164,0,-0.187275,-0.37455,7.06877e-10,4.03306e-11,5.2872e-14,5.06182e-11,5.06182e-11,-4.23321e-14,0,0,0,0,0,0.00251674,1.04373,1.04373,-0.000647493,0,0,0.03164,,1,4.39708e-05,0,1.62258e-06,70.7011,0.03164,0,0.03164,0,-0.20626,-0.412519,1.80941e-10,1.00076e-11,1.93773e-14,1.32666e-11,1.32662e-11,-1.04016e-13,0,0,0,0,0,0.00352889,1.02588,1.02588,-0.00120829,0,0,0.03164,
0.03168,1,1.45857e-05,0,1.62258e-06,46.8009,0.501003,-0.5,0.03168,0,-0.135508,-0.271016,6.37561e-10,1.2556e-10,8.55606e-15,1.46947e-10,1.46947e-10,1.73694e-13,0,0,0,0,0,0.000683089,1.06117,1.06117,-0.00171071,0,0,0.03168,,1,3.27887e-05,0,1.62258e-06,70.1553,0.153309,-0.15,0.03168,0,-0.187275,-0.37455,7.09741e-10,4.03117e-11,5.33852e-14,5.05462e-11,5.05462e-11,-4.26858e-14,0,0,0,0,0,0.00254891,1.04269,1.04269,-0.000642494,0,0,0.03168,,1,4.41478e-05,0,1.62258e-06,71.0433,0.03168,0,0.03168,0,-0.206259,-0.412517,1.81989e-10,1.00083e-11,1.95184e-14,1.32551e-11,1.32547e-11,-1.04055e-13,0,0,0,0,0,0.00355693,1.02485,1.02485,-0.00120117,0,0,0.03168,
0.03172,1,1.46098e-05,0,1.62258e-06,47.105,0.501005,-0.5,0.03172,0,-0.135508,-0.271016,6.63723e-10,1.25541e-10,8.99233e-15,1.46898e-10,1.46898e-10,1.70613e-13,0,0,0,0,0,0.00068881,1.06098,1.06098,-0.00171357,0,0,0.03172,,1,3.29446e-05,0,1.62258e-06,70.5518,0.153317,-0.15,0.03172,0,-0.187275,-0.37455,7.12604e-10,4.02928e-11,5.38985e-14,5.04742e-11,5.04742e-11,-4.30395e-14,0,0,0,0,0,0.00258109,1.04165,1.04165,-0.000637494,0,0,0.03172,,1,4.43248e-05,0,1.62258e-06,71.3855,0.03172,0,0.03172,0,-0.206258,-0.412515,1.83038e-10,1.00089e-11,1.96595e-14,1.32435e-11,1.32431e-11,-1.04094e-13,0,0,0,0,0,0.00358496,1.02381,1.02381,-0.00119405,0,0,0.03172,
0.03176,1,1.4634e-05,0,1.62258e-06,47.409,0.501008,-0.5,0.03176,0,-0.135508,-0.271016,6.89883e-10,1.25522e-10,9.42855e-15,1.46849e-10,1.46849e-10,1.67532e-13,0,0,0,0,0,0.000694531,1.0608,1.0608,-0.00171643,0,0,0.03176,,1,3.31004e-05,0,1.62258e-06,70.9484,0.153325,-0.15,0.03176,0,-0.187275,-0.37455,7.15468e-10,4.0274e-11,5.44117e-14,5.04021e-11,5.04021e-11,-4.33933e-14,0,0,0,0,0,0.00261326,1.04061,1.04061,-0.000632495,0,0,0.03176,,1,4.45017e-05,0,1.62258e-06,71.7277,0.03176,0,0.03176,0,-0.206257,-0.412513,1.84086e-10,1.00096e-11,1.98005e-14,1.32319e-11,1.32315e-11,-1.04133e-13,0,0,0,0,0,0.003613,1.02277,1.02277,-0.00118693,0,0,0.03176,
0.0318,1,1.46581e-05,0,1.62258e-06,47.7131,0.50101,-0.5,0.0318,0,-0.135508,-0.271016,7.16045e-10,1.25504e-10,9.86481e-15,1.468e-10,1.468e-10,1.64451e-13,0,0,0,0,0,0.000700252,1.06061,1.06061,-0.00171929,0,0,0.0318,,1,3.32563e-05,0,1.62258e-06,71.3449,0.153334,-0.15,0.0318,0,-0.187275,-0.374551,7.18331e-10,4.02551e-11,5.49249e-14,5.03301e-11,5.03301e-11,-4.3747e-14,0,0,0,0,0,0.00264543,1.03957,1.03957,-0.000627496,0,0,0.0318,,1,4.46787e-05,0,1.62258e-06,72.0699,0.0318,0,0.0318,0,-0.206256,-0.412511,1.85135e-10,1.00103e-11,1.99416e-14,1.32203e-11,1.32199e-11,-1.04172e-13,0,0,0,0,0,0.00364103,1.02173,1.02173,-0.00117982,0,0,0.0318,
0.03184,1,1.46823e-05,0,1.62258e-06,48.0172,0.501013,-0.5,0.03184,0,-0.135508,-0.271016,7.42204e-10,1.25485e-10,1.0301e-14,1.46751e-10,1.46751e-10,1.6137e-13,0,0,0,0,0,0.000705973,1.06043,1.06043,-0.00172215,0,0,0.03184,,1,3.34121e-05,0,1.62258e-06,71.7414,0.153342,-0.15,0.03184,0,-0.187276,-0.374551,7.21194e-10,4.02363e-11,5.54382e-14,5.02581e-11,5.02581e-11,-4.41007e-14,0,0,0,0,0,0.0026776,1.03853,1.03853,-0.000622496,0,0,0.03184,,1,4.48557e-05,0,1.62258e-06,72.4121,0.03184,0,0.03184,0,-0.206255,-0.412509,1.86183e-10,1.0011e-11,2.00827e-14,1.32087e-11,1.32083e-11,-1.04211e-13,0,0,0,0,0,0.00366907,1.0207,1.0207,-0.0011727,0,0,0.03184,
0.03188,1,1.47064e-05,0,1.62258e-06,48.3212,0.501015,-0.5,0.03188,0,-0.135508,-0.271016,7.68364e-10,1.25466e-10,1.07373e-14,1.46702e-10,1.46702e-10,1.58289e-13,0,0,0,0,0,0.000711693,1.06024,1.06024,-0.00172501,0,0,0.03188,,1,3.3568e-05,0,1.62258e-06,72.1379,0.15335,-0.15,0.03188,0,-0.187276,-0.374551,7.24058e-10,4.02174e-11,5.59514e-14,5.01861e-11,5.0186e-11,-4.44544e-14,0,0,0,0,0,0.00270977,1.03748,1.03748,-0.000617497,0,0,0.03188,,1,4.50326e-05,0,1.62258e-06,72.7542,0.03188,0,0.03188,0,-0.206254,-0.412507,1.87232e-10,1.00117e-11,2.02237e-14,1.31971e-11,1.31967e-11,-1.04251e-13,0,0,0,0,0,0.0036971,1.01966,1.01966,-0.00116558,0,0,0.03188,
0.03192,1,1.47305e-05,0,1.62258e-06,48.6253,0.501018,-0.5,0.03192,0,-0.135508,-0.271016,7.94526e-10,1.25448e-10,1.11735e-14,1.46653e-10,1.46653e-10,1.55208e-13,0,0,0,0,0,0.000717415,1.06006,1.06005,-0.00172787,0,0,0.03192,,1,3.37238e-05,0,1.62258e-06,72.5345,0.153359,-0.15,0.03192,0,-0.187276,-0.374552,7.26921e-10,4.01986e-11,5.64646e-14,5.0114e-11,5.0114e-11,-4.48081e-14,0,0,0,0,0,0.00274194,1.03644,1.03644,-0.000612498,0,0,0.03192,,1,4.52096e-05,0,1.62258e-06,73.0965,0.03192,0,0.03192,0,-0.206253,-0.412505,1.8828e-10,1.00124e-11,2.03648e-14,1.31855e-11,1.31851e-11,-1.0429e-13,0,0,0,0,0,0.00372514,1.01862,1.01862,-0.00115846,0,0,0.03192,
0.03196,1,1.47547e-05,0,1.62258e-06,48.9293,0.50102,-0.5,0.03196,0,-0.135508,-0.271016,8.20685e-10,1.25429e-10,1.16098e-14,1.46604e-10,1.46604e-10,1.52128e-13,0,0,0,0,0,0.000723135,1.05987,1.05987,-0.00173073,0,0,0.03196,,1,3.38797e-05,0,1.62258e-06,72.931,0.153367,-0.15,0.03196,0,-0.187276,-0.374552,7.29785e-10,4.01797e-11,5.69778e-14,5.0042e-11,5.0042e-11,-4.51618e-14,0,0,0,0,0,0.00277411,1.0354,1.0354,-0.000607498,0,0,0.03196,,1,4.53866e-05,0,1.62258e-06,73.4387,0.03196,0,0.03196,0,-0.206252,-0.412503,1.89328e-10,1.00131e-11,2.05059e-14,1.3174e-11,1.31735e-11,-1.04329e-13,0,0,0,0,0,0.00375317,1.01759,1.01758,-0.00115135,0,0,0.03196,
0.032,1,1.47788e-05,0,1.62258e-06,49.2334,0.501023,-0.5,0.032,0,-0.135508,-0.271016,8.46847e-10,1.2541e-10,1.2046e-14,1.46555e-10,1.46555e-10,1.49047e-13,0,0,0,0,0,0.000728856,1.05968,1.05968,-0.00173359,0,0,0.032,,1,3.40355e-05,0,1.62258e-06,73.3276,0.153375,-0.15,0.032,0,-0.187276,-0.374552,7.32648e-10,4.01608e-11,5.74911e-14,4.997e-11,4.99699e-11,-4.55156e-14,0,0,0,0,0,0.00280628,1.03436,1.03436,-0.000602499,0,0,0.032,,1,4.55635e-05,0,1.62258e-06,73.7809,0.032,0,0.032,0,-0.206251,-0.412501,1.90377e-10,1.00138e-11,2.06469e-14,1.31624e-11,1.3162e-11,-1.04368e-13,0,0,0,0,0,0.00378121,1.01655,1.01655,-0.00114423,0,0,0.032,
0.03204,1,1.4803e-05,0,1.62258e-06,49.5375,0.501025,-0.5,0.03204,0,-0.135508,-0.271016,8.73007e-10,1.25392e-10,1.24822e-14,1.46506e-10,1.46506e-10,1.45966e-13,0,0,0,0,0,0.000734577,1.0595,1.0595,-0.00173645,0,0,0.03204,,1,3.41914e-05,0,1.62258e-06,73.7241,0.153384,-0.15,0.03204,0,-0.187276,-0.374553,7.35512e-10,4.0142e-11,5.80043e-14,4.98979e-11,4.98979e-11,-4.58693e-14,0,0,0,0,0,0.00283845,1.03332,1.03332,-0.0005975,0,0,0.03204,,1,4.57405e-05,0,1.62258e-06,74.1231,0.03204,0,0.03204,0,-0.20625,-0.412499,1.91425e-10,1.00145e-11,2.0788e-14,1.31508e-11,1.31504e-11,-1.04407e-13,0,0,0,0,0,0.00380924,1.01551,1.01551,-0.00113711,0,0,0.03204,
0.03208,1,1.48271e-05,0,1.62258e-06,49.8415,0.501028,-0.5,0.03208,0,-0.135508,-0.271016,8.99166e-10,1.25373e-10,1.29185e-14,1.46457e-10,1.46457e-10,1.42885e-13,0,0,0,0,0,0.000740298,1.05931,1.05931,-0.00173931,0,0,0.03208,,1,3.43472e-05,0,1.62258e-06,74.1206,0.153392,-0.15,0.03208,0,-0.187276,-0.374553,7.38375e-10,4.01231e-11,5.85175e-14,4.98259e-11,4.98259e-11,-4.6223e-14,0,0,0,0,0,0.00287062,1.03228,1.03228,-0.0005925,0,0,0.03208,,1,4.59174e-05,0,1.62258e-06,74.4652,0.03208,0,0.03208,0,-0.206249,-0.412498,1.92474e-10,1.00152e-11,2.09291e-14,1.31392e-11,1.31388e-11,-1.04446e-13,0,0,0,0,0,0.00383728,1.01447,1.01447,-0.00112999,0,0,0.03208,
0.03212,1,1.48513e-05,0,1.62258e-06,50.1456,0.501031,-0.5,0.03212,0,-0.135508,-0.271016,9.25328e-10,1.25354e-10,1.33547e-14,1.46408e-10,1.46408e-10,1.39804e-13,0,0,0,0,0,0.000746019,1.05913,1.05913,-0.00174217,0,0,0.03212,,1,3.45031e-05,0,1.62258e-06,74.5172,0.1534,-0.15,0.03212,0,-0.187277,-0.374553,7.41239e-10,4.01043e-11,5.90308e-14,4.97539e-11,4.97539e-11,-4.65767e-14,0,0,0,0,0,0.0029028,1.03123,1.03123,-0.000587501,0,0,0.03212,,1,4.60944e-05,0,1.62258e-06,74.8075,0.03212,0,0.03212,0,-0.206248,-0.412496,1.93522e-10,1.00159e-11,2.10701e-14,1.31276e-11,1.31272e-11,-1.04485e-13,0,0,0,0,0,0.00386532,1.01344,1.01344,-0.00112288,0,0,0.03212,
0.03216,1,1.48754e-05,0,1.62258e-06,50.4497,0.501033,-0.5,0.03216,0,-0.135508,-0.271016,9.51488e-10,1.25335e-10,1.3791e-14,1.46359e-10,1.46359e-10,1.36723e-13,0,0,0,0,0,0.00075174,1.05894,1.05894,-0.00174503,0,0,0.03216,,1,3.46589e-05,0,1.62258e-06,74.9137,0.153409,-0.15,0.03216,0,-0.187277,-0.374554,7.44102e-10,4.00854e-11,5.9544e-14,4.96818e-11,4.96818e-11,-4.69304e-14,0,0,0,0,0,0.00293497,1.03019,1.03019,-0.000582502,0,0,0.03216,,1,4.62714e-05,0,1.62258e-06,75.1497,0.03216,0,0.03216,0,-0.206247,-0.412494,1.94571e-10,1.00166e-11,2.12112e-14,1.3116e-11,1.31156e-11,-1.04524e-13,0,0,0,0,0,0.00389335,1.0124,1.0124,-0.00111576,0,0,0.03216,
0.0322,1,1.48996e-05,0,1.62258e-06,50.7538,0.501036,-0.5,0.0322,0,-0.135508,-0.271016,9.7765e-10,1.25317e-10,1.42272e-14,1.4631e-10,1.4631e-10,1.33642e-13,0,0,0,0,0,0.000757461,1.05876,1.05876,-0.00174789,0,0,0.0322,,1,3.48148e-05,0,1.62258e-06,75.3102,0.153417,-0.15,0.0322,0,-0.187277,-0.374554,7.46966e-10,4.00665e-11,6.00573e-14,4.96098e-11,4.96098e-11,-4.72842e-14,0,0,0,0,0,0.00296714,1.02915,1.02915,-0.000577502,0,0,0.0322,,1,4.64484e-05,0,1.62258e-06,75.4919,0.0322,0,0.0322,0,-0.206246,-0.412492,1.95619e-10,1.00173e-11,2.13523e-14,1.31044e-11,1.3104e-11,-1.04563e-13,0,0,0,0,0,0.00392139,1.01136,1.01136,-0.00110864,0,0,0.0322,
0.03224,1,1.49237e-05,0,1.62258e-06,51.0578,0.501038,-0.5,0.03224,0,-0.135508,-0.271016,1.00381e-09,1.25298e-10,1.46634e-14,1.46261e-10,1.46261e-10,1.30561e-13,0,0,0,0,0,0.000763182,1.05857,1.05857,-0.00175075,0,0,0.03224,,1,3.49706e-05,0,1.62258e-06,75.7067,0.153426,-0.15,0.03224,0,-0.187277,-0.374554,7.49829e-10,4.00477e-11,6.05705e-14,4.95378e-11,4.95378e-11,-4.76379e-14,0,0,0,0,0,0.00299931,1.02811,1.02811,-0.000572503,0,0,0.03224,,1,4.66253e-05,0,1.62258e-06,75.8341,0.03224,0,0.03224,0,-0.206245,-0.41249,1.96668e-10,1.0018e-11,2.14934e-14,1.30929e-11,1.30924e-11,-1.04602e-13,0,0,0,0,0,0.00394942,1.01032,1.01032,-0.00110153,0,0,0.03224,
0.03228,1,1.49478e-05,0,1.62258e-06,51.3619,0.501041,-0.5,0.03228,0,-0.135508,-0.271016,1.02997e-09,1.25279e-10,1.50997e-14,1.46212e-10,1.46212e-10,1.2748e-13,0,0,0,0,0,0.000768903,1.05839,1.05838,-0.0017536,0,0,0.03228,,1,3.51265e-05,0,1.62258e-06,76.1033,0.153434,-0.15,0.03228,0,-0.187277,-0.374554,7.52693e-10,4.00288e-11,6.10837e-14,4.94658e-11,4.94657e-11,-4.79916e-14,0,0,0,0,0,0.00303148,1.02707,1.02707,-0.000567503,0,0,0.03228,,1,4.68023e-05,0,1.62258e-06,76.1763,0.03228,0,0.03228,0,-0.206244,-0.412488,1.97716e-10,1.00187e-11,2.16344e-14,1.30813e-11,1.30809e-11,-1.04641e-13,0,0,0,0,0,0.00397746,1.00929,1.00929,-0.00109441,0,0,0.03228,
0.03232,1,1.4972e-05,0,1.62258e-06,51.666,0.501043,-0.5,0.03232,0,-0.135508,-0.271016,1.05613e-09,1.25261e-10,1.55359e-14,1.46163e-10,1.46163e-10,1.244e-13,0,0,0,0,0,0.000774624,1.0582,1.0582,-0.00175646,0,0,0.03232,,1,3.52823e-05,0,1.62258e-06,76.4998,0.153442,-0.15,0.03232,0,-0.187277,-0.374555,7.55556e-10,4.001e-11,6.1597e-14,4.93937e-11,4.93937e-11,-4.83453e-14,0,0,0,0,0,0.00306365,1.02603,1.02603,-0.000562504,0,0,0.03232,,1,4.69792e-05,0,1.62258e-06,76.5185,0.03232,0,0.03232,0,-0.206243,-0.412486,1.98765e-10,1.00194e-11,2.17755e-14,1.30697e-11,1.30693e-11,-1.04681e-13,0,0,0,0,0,0.00400549,1.00825,1.00825,-0.00108729,0,0,0.03232,
0.03236,1,1.49961e-05,0,1.62258e-06,51.97,0.501046,-0.5,0.03236,0,-0.135508,-0.271016,1.08229e-09,1.25242e-10,1.59722e-14,1.46114e-10,1.46114e-10,1.21319e-13,0,0,0,0,0,0.000780344,1.05802,1.05801,-0.00175932,0,0,0.03236,,1,3.54382e-05,0,1.62258e-06,76.8963,0.153451,-0.15,0.03236,0,-0.187278,-0.374555,7.58419e-10,3.99911e-11,6.21102e-14,4.93217e-11,4.93217e-11,-4.8699e-14,0,0,0,0,0,0.00309582,1.02499,1.02499,-0.000557505,0,0,0.03236,,1,4.71562e-05,0,1.62258e-06,76.8607,0.03236,0,0.03236,0,-0.206242,-0.412484,1.99813e-10,1.002e-11,2.19166e-14,1.30581e-11,1.30577e-11,-1.0472e-13,0,0,0,0,0,0.00403353,1.00721,1.00721,-0.00108017,0,0,0.03236,
0.0324,1,1.50203e-05,0,1.62258e-06,52.2741,0.501049,-0.5,0.0324,0,-0.135508,-0.271016,1.10845e-09,1.25223e-10,1.64084e-14,1.46065e-10,1.46065e-10,1.18238e-13,0,0,0,0,0,0.000786065,1.05783,1.05783,-0.00176218,0,0,0.0324,,1,3.5594e-05,0,1.62258e-06,77.2929,0.153459,-0.15,0.0324,0,-0.187278,-0.374555,7.61283e-10,3.99722e-11,6.26234e-14,4.92497e-11,4.92496e-11,-4.90528e-14,0,0,0,0,0,0.00312799,1.02394,1.02394,-0.000552505,0,0,0.0324,,1,4.73332e-05,0,1.62258e-06,77.2029,0.0324,0,0.0324,0,-0.206241,-0.412482,2.00862e-10,1.00207e-11,2.20576e-14,1.30465e-11,1.30461e-11,-1.04759e-13,0,0,0,0,0,0.00406156,1.00618,1.00617,-0.00107306,0,0,0.0324,
0.03244,1,1.50444e-05,0,1.62258e-06,52.5781,0.501051,-0.5,0.03244,0,-0.135508,-0.271016,1.13461e-09,1.25205e-10,1.68446e-14,1.46016e-10,1.46016e-10,1.15157e-13,0,0,0,0,0,0.000791786,1.05764,1.05764,-0.00176504,0,0,0.03244,,1,3.57499e-05,0,1.62258e-06,77.6894,0.153468,-0.15,0.03244,0,-0.187278,-0.374556,7.64146e-10,3.99534e-11,6.31366e-14,4.91776e-11,4.91776e-11,-4.94065e-14,0,0,0,0,0,0.00316016,1.0229,1.0229,-0.000547506,0,0,0.03244,,1,4.75101e-05,0,1.62258e-06,77.5451,0.03244,0,0.03244,0,-0.20624,-0.41248,2.0191e-10,1.00214e-11,2.21987e-14,1.30349e-11,1.30345e-11,-1.04798e-13,0,0,0,0,0,0.0040896,1.00514,1.00514,-0.00106594,0,0,0.03244,
0.03248,1,1.50686e-05,0,1.62258e-06,52.8822,0.501054,-0.5,0.03248,0,-0.135508,-0.271016,1.16077e-09,1.25186e-10,1.72809e-14,1.45967e-10,1.45967e-10,1.12076e-13,0,0,0,0,0,0.000797507,1.05746,1.05746,-0.0017679,0,0,0.03248,,1,3.59057e-05,0,1.62258e-06,78.086,0.153476,-0.15,0.03248,0,-0.187278,-0.374556,7.6701e-10,3.99345e-11,6.36499e-14,4.91056e-11,4.91056e-11,-4.97602e-14,0,0,0,0,0,0.00319234,1.02186,1.02186,-0.000542506,0,0,0.03248,,1,4.76871e-05,0,1.62258e-06,77.8873,0.03248,0,0.03248,0,-0.206239,-0.412478,2.02959e-10,1.00221e-11,2.23398e-14,1.30233e-11,1.30229e-11,-1.04837e-13,0,0,0,0,0,0.00411763,1.0041,1.0041,-0.00105882,0,0,0.03248,
0.03252,1,1.50927e-05,0,1.62258e-06,53.1863,0.501056,-0.5,0.03252,0,-0.135508,-0.271016,1.18693e-09,1.25167e-10,1.77171e-14,1.45918e-10,1.45918e-10,1.08995e-13,0,0,0,0,0,0.000803228,1.05727,1.05727,-0.00177076,0,0,0.03252,,1,3.60616e-05,0,1.62258e-06,78.4825,0.153485,-0.15,0.03252,0,-0.187278,-0.374556,7.69873e-10,3.99157e-11,6.41631e-14,4.90336e-11,4.90335e-11,-5.01139e-14,0,0,0,0,0,0.00322451,1.02082,1.02082,-0.000537507,0,0,0.03252,,1,4.78641e-05,0,1.62258e-06,78.2295,0.03252,0,0.03252,0,-0.206238,-0.412476,2.04007e-10,1.00228e-11,2.24808e-14,1.30118e-11,1.30113e-11,-1.04876e-13,0,0,0,0,0,0.00414567,1.00306,1.00306,-0.0010517,0,0,0.03252,
0.03256,1,1.51168e-05,0,1.62258e-06,53.4903,0.501059,-0.5,0.03256,0,-0.135508,-0.271016,1.21309e-09,1.25149e-10,1.81534e-14,1.45869e-10,1.45869e-10,1.05915e-13,0,0,0,0,0,0.000808949,1.05709,1.05709,-0.00177362,0,0,0.03256,,1,3.62174e-05,0,1.62258e-06,78.879,0.153493,-0.15,0.03256,0,-0.187278,-0.374557,7.72737e-10,3.98968e-11,6.46763e-14,4.89615e-11,4.89615e-11,-5.04676e-14,0,0,0,0,0,0.00325668,1.01978,1.01978,-0.000532508,0,0,0.03256,,1,4.8041e-05,0,1.62258e-06,78.5717,0.03256,0,0.03256,0,-0.206237,-0.412474,2.05056e-10,1.00235e-11,2.26219e-14,1.30002e-11,1.29998e-11,-1.04915e-13,0,0,0,0,0,0.0041737,1.00203,1.00203,-0.00104459,0,0,0.03256,
0.0326,1,1.51698e-05,0,1.62258e-06,54.0621,0.501062,-0.5,0.0326,0,-0.135508,-0.271016,1.24634e-09,1.25128e-10,1.90137e-14,1.45783e-10,1.45783e-10,1.03504e-13,0,0,0,0,0,0.00082114,1.0567,1.0567,-0.00177355,0,0,0.0326,,1,3.63782e-05,0,1.62258e-06,79.3546,0.153502,-0.15,0.0326,0,-0.187279,-0.374557,7.76965e-10,3.98768e-11,6.51502e-14,4.88838e-11,4.88838e-11,-5.05652e-14,0,0,0,0,0,0.00329007,1.0186,1.0186,-0.000527341,0,0,0.0326,,1,4.81617e-05,0,1.62258e-06,78.9589,0.0326,0,0.0326,0,-0.206236,-0.412472,2.06038e-10,1.00052e-11,2.27141e-14,1.29633e-11,1.29629e-11,-1.04782e-13,0,0,0,0,0,0.00419977,1.00092,1.00091,-0.0010378,0,0,0.0326,
0.03264,1,1.52262e-05,0,1.62258e-06,54.6652,0.501064,-0.5,0.03264,0,-0.135508,-0.271015,1.28041e-09,1.25108e-10,1.99236e-14,1.45692e-10,1.45692e-10,1.01172e-13,0,0,0,0,0,0.000834089,1.0563,1.05629,-0.00177313,0,0,0.03264,,1,3.65395e-05,0,1.62258e-06,79.8394,0.15351,-0.15,0.03264,0,-0.187279,-0.374558,7.81354e-10,3.98567e-11,6.56194e-14,4.88054e-11,4.88054e-11,-5.06328e-14,0,0,0,0,0,0.00332361,1.01741,1.01741,-0.000522155,0,0,0.03264,,1,4.82757e-05,0,1.62258e-06,79.3515,0.03264,0,0.03264,0,-0.206235,-0.41247,2.07013e-10,9.98458e-12,2.28006e-14,1.29235e-11,1.29231e-11,-1.0463e-13,0,0,0,0,0,0.0042256,0.999795,0.999794,-0.00103106,0,0,0.03264,
0.03268,1,1.52826e-05,0,1.62258e-06,55.2684,0.501067,-0.5,0.03268,0,-0.135507,-0.271015,1.31448e-09,1.25087e-10,2.08337e-14,1.45601e-10,1.45601e-10,9.88402e-14,0,0,0,0,0,0.00084704,1.05589,1.05589,-0.00177271,0,0,0.03268,,1,3.67008e-05,0,1.62258e-06,80.3243,0.153519,-0.15,0.03268,0,-0.187279,-0.374558,7.85742e-10,3.98366e-11,6.60887e-14,4.87271e-11,4.8727e-11,-5.07004e-14,0,0,0,0,0,0.00335716,1.01622,1.01622,-0.000516968,0,0,0.03268,,1,4.83897e-05,0,1.62258e-06,79.7441,0.03268,0,0.03268,0,-0.206234,-0.412469,2.07988e-10,9.964e-12,2.28871e-14,1.28837e-11,1.28833e-11,-1.04477e-13,0,0,0,0,0,0.00425143,0.998675,0.998674,-0.00102431,0,0,0.03268,
